16.00000;1258;14569;0;1;"Kinnegad Slashers, The (1)"
22.00000;6489;18188;10;0;"Tae In The Bog (1)"
24.00000;11945;11945;0;0;"Bridge Of Athlone, The (1)"
24.00000;12032;12032;5;0;"Carlisle Races (1)"
24.00000;1736;25967;0;0;"Hare In The Corn, The (1)"
24.00000;8256;8256;0;0;"Lads Of Dunse, The (1)"
24.00000;4638;4638;10;0;"Michael Burke's (1)"
24.00000;3030;3030;0;0;"Off To Puck Fair (1)"
25.00000;3028;22727;5;0;"Dominic's Farewell To Cashel (1)"
25.00000;7163;18720;0;0;"I'se The Bye (1)"
16.00000;22.00000;78
