7.97766;1258;14569;0;1;"Kinnegad Slashers, The (1)"
10.47068;6253;6253;0;0;"Sleepy Maggie (5)"
10.96929;6489;18188;10;0;"Tae In The Bog (1)"
11.96649;11945;11945;0;0;"Bridge Of Athlone, The (1)"
11.96649;12032;12032;5;0;"Carlisle Races (1)"
11.96649;1736;25967;0;0;"Hare In The Corn, The (1)"
11.96649;8256;8256;0;0;"Lads Of Dunse, The (1)"
11.96649;70;12535;5;0;"Merrily Kissed The Quaker (5)"
11.96649;4638;4638;10;0;"Michael Burke's (1)"
11.96649;3030;3030;0;0;"Off To Puck Fair (1)"
7.97766;10.47068;78
