25.00000;4633;17175;7;0;"A Waltz For The Ballroom (7)"
25.00000;4231;4231;7;0;"Anna's (7)"
25.00000;9577;9577;7;0;"Arrival (0)"
25.00000;4577;17141;7;0;"Gypsy Princess (2)"
25.00000;67;12519;7;0;"Monaghan, The (1)"
25.00000;5905;5905;7;1;"Smell Of The Bog, The (0)"
25.00000;114;114;7;0;"Teetotallers, The (4)"
26.00000;10673;10673;7;0;"Creche, The (6)"
26.00000;1441;27082;7;0;"Dawning Of The Day, The (2)"
26.00000;38;30534;7;0;"Galway, The (0)"
26.00000;7922;7922;7;0;"James Bryan's (4)"
26.00000;12061;12061;7;0;"Johnny Todd (0)"
26.00000;11275;26471;7;0;"Le Canal En Octobre (2)"
26.00000;75;23677;7;0;"Miss McLeod's (4)"
26.00000;6359;6359;7;0;"Peacock, The (2)"
26.00000;6359;18108;7;0;"Peacock, The (2)"
26.00000;3954;16822;7;0;"Ragtime Annie (4)"
26.00000;11227;25447;7;0;"Road To Rossmore, The (4)"
26.00000;11227;11227;7;0;"Road To Rossmore, The (4)"
26.00000;11514;11514;7;0;"Walls Of Enniscorthy, The (1)"
25.00000;25.00000;71
