15.00000;843;14013;0;1;"Christy Barry's (1)"
27.00000;735;13807;0;0;"Going To Donnybrook (1)"
27.00000;35;35;7;0;"Jig Of Slurs, The (1)"
27.00000;5109;5109;0;0;"John Blessing's Delight (1)"
27.00000;261;12998;0;0;"Ships In Full Sail, The (1)"
28.00000;3172;22671;0;0;"Banks Of Newfoundland, The (1)"
28.00000;17456;33503;0;0;"Dunmanway Lasses (1)"
28.00000;1457;1457;9;0;"Flying Under The Bridge (1)"
28.00000;1351;1351;7;0;"Gold Ring, The (1)"
28.00000;10991;10991;0;0;"King, The (1)"
28.00000;7514;18982;0;0;"King, The (1)"
28.00000;6;24614;0;0;"This Is My Love, Do You Like Her? (1)"
15.00000;27.00000;81
