8.24733;382;13207;0;1;"Battering Ram, The (1)"
17.86921;5;28409;0;0;"Blarney Pilgrim, The (1)"
17.86921;261;12999;0;0;"Ships In Full Sail, The (1)"
18.55649;1851;1851;2;0;"Junior Crehan's (1)"
18.55649;14251;25951;0;0;"Just The Very Thing (1)"
18.55649;55;29713;0;0;"Kesh, The (1)"
18.55649;5463;5463;0;0;"Pride Of Leinster, The (1)"
18.55649;14478;26636;9;0;"Robert Laurne Fraser's (1)"
18.55649;15744;29590;0;0;"Whistlin' In The Rain (1)"
19.24376;1198;1198;0;0;"Anthony Frawley's (1)"
19.24376;12380;20634;2;0;"At Dooley's With Ollie (1)"
19.24376;1076;14306;0;0;"Black Rogue, The (1)"
19.24376;17456;33503;0;0;"Dunmanway Lasses (1)"
19.24376;17268;33075;0;0;"Father O'Carroll (1)"
19.24376;11588;33417;0;0;"Glens Of Mayo, The (1)"
19.24376;735;13807;0;0;"Going To Donnybrook (1)"
19.24376;793;13939;7;0;"Jimmy Ward's (1)"
19.24376;793;13942;2;0;"Jimmy Ward's (1)"
19.24376;793;29994;0;0;"Jimmy Ward's (1)"
19.24376;14040;25501;2;0;"Kerry Kesh (1)"
19.24376;1634;15058;0;0;"Lark On The Strand, The (1)"
19.24376;9347;9347;9;0;"Malcolm's New Fiddle (1)"
19.24376;8009;8009;0;0;"Mr. Toad's Wild Ride (1)"
19.24376;9323;9323;7;0;"Munster Buttermilk (1)"
19.24376;1077;14312;7;0;"Munster Buttermilk (1)"
19.24376;2258;2258;0;0;"Siney Crotty's (1)"
19.24376;2258;30853;0;0;"Siney Crotty's (1)"
19.24376;12328;12328;7;0;"Stephanie Wilkerson's (1)"
19.24376;2025;15435;7;0;"Wandering Minstrel, The (1)"
19.24376;2025;24229;7;0;"Wandering Minstrel, The (1)"
8.24733;17.86921;75
